method,condition,split,class_id,class_name,iou,dice,accuracy,classwise_ece
raw,turbidity_s1,confirmation,5,reefs_invertebrates,0.543279417550378,0.7040583984625629,0.6949817805690753,0.0745687822286113
raw,turbidity_s1,confirmation,6,fish_vertebrates,0.5927725718144403,0.7443279502724874,0.7196034075706141,0.01094859647263
raw,turbidity_s1,confirmation,7,seafloor_rocks,0.1424707725665305,0.2494081704103007,0.1901920268878498,0.039245784668315
clean_global,turbidity_s1,confirmation,0,background_waterbody,0.7213679554061114,0.838133361482175,0.8728900176279751,0.0240992280583743
clean_global,turbidity_s1,confirmation,1,human_divers,0.6449964265260627,0.7841918877455307,0.7739035521117994,0.0043870948054037
clean_global,turbidity_s1,confirmation,2,aquatic_plants,0.0582656311021391,0.1101153233927817,0.0754330130181335,0.0109500612006305
clean_global,turbidity_s1,confirmation,3,wrecks_ruins,0.4844155217152258,0.6526683595378859,0.7248031258355832,0.0104197196247775
clean_global,turbidity_s1,confirmation,4,robots_instruments,0.5680542369676461,0.7245339141663464,0.7901239979616773,0.0038736269528188
clean_global,turbidity_s1,confirmation,5,reefs_invertebrates,0.543279417550378,0.7040583984625629,0.6949817805690753,0.0236050011783892
clean_global,turbidity_s1,confirmation,6,fish_vertebrates,0.5927725718144403,0.7443279502724874,0.7196034075706141,0.016689808300303
clean_global,turbidity_s1,confirmation,7,seafloor_rocks,0.1424707725665305,0.2494081704103007,0.1901920268878498,0.0200621548041227
pooled,turbidity_s1,confirmation,0,background_waterbody,0.7213679554061114,0.838133361482175,0.8728900176279751,0.0296069218099113
pooled,turbidity_s1,confirmation,1,human_divers,0.6449964265260627,0.7841918877455307,0.7739035521117994,0.0054927641898163
pooled,turbidity_s1,confirmation,2,aquatic_plants,0.0582656311021391,0.1101153233927817,0.0754330130181335,0.0097388184203356
pooled,turbidity_s1,confirmation,3,wrecks_ruins,0.4844155217152258,0.6526683595378859,0.7248031258355832,0.0116477770827124
pooled,turbidity_s1,confirmation,4,robots_instruments,0.5680542369676461,0.7245339141663464,0.7901239979616773,0.0046477193782745
pooled,turbidity_s1,confirmation,5,reefs_invertebrates,0.543279417550378,0.7040583984625629,0.6949817805690753,0.0239778586647685
pooled,turbidity_s1,confirmation,6,fish_vertebrates,0.5927725718144403,0.7443279502724874,0.7196034075706141,0.020110365372084
pooled,turbidity_s1,confirmation,7,seafloor_rocks,0.1424707725665305,0.2494081704103007,0.1901920268878498,0.0188409179278327
per_degradation,turbidity_s1,confirmation,0,background_waterbody,0.7213679554061114,0.838133361482175,0.8728900176279751,0.0253114227854523
per_degradation,turbidity_s1,confirmation,1,human_divers,0.6449964265260627,0.7841918877455307,0.7739035521117994,0.0046466774528838
per_degradation,turbidity_s1,confirmation,2,aquatic_plants,0.0582656311021391,0.1101153233927817,0.0754330130181335,0.0106632012657945
per_degradation,turbidity_s1,confirmation,3,wrecks_ruins,0.4844155217152258,0.6526683595378859,0.7248031258355832,0.0107082280357452
per_degradation,turbidity_s1,confirmation,4,robots_instruments,0.5680542369676461,0.7245339141663464,0.7901239979616773,0.0040499994859145
per_degradation,turbidity_s1,confirmation,5,reefs_invertebrates,0.543279417550378,0.7040583984625629,0.6949817805690753,0.02349889149785
per_degradation,turbidity_s1,confirmation,6,fish_vertebrates,0.5927725718144403,0.7443279502724874,0.7196034075706141,0.0175143569603024
per_degradation,turbidity_s1,confirmation,7,seafloor_rocks,0.1424707725665305,0.2494081704103007,0.1901920268878498,0.0197694741429299
raw,turbidity_s2,confirmation,0,background_waterbody,0.7213618290966639,0.838129226410487,0.8799401507097802,0.0856830114317346
raw,turbidity_s2,confirmation,1,human_divers,0.6072055137844612,0.7556040700167634,0.7154596483098108,0.0021991012106516
raw,turbidity_s2,confirmation,2,aquatic_plants,0.0540873700922786,0.102624073918168,0.0694440900332381,0.0211572414329706
raw,turbidity_s2,confirmation,3,wrecks_ruins,0.4972500201016429,0.6642177504434248,0.7134359609098044,0.0049296288181242
raw,turbidity_s2,confirmation,4,robots_instruments,0.5706287631548537,0.7266246188038178,0.7846501153405697,0.0007689875457053
raw,turbidity_s2,confirmation,5,reefs_invertebrates,0.5347541179719585,0.6968596620266295,0.6806464650907221,0.0775400225353628
raw,turbidity_s2,confirmation,6,fish_vertebrates,0.5906365751243617,0.74264176287809,0.7071244003603291,0.0105888670642938
raw,turbidity_s2,confirmation,7,seafloor_rocks,0.1425597362428197,0.2495444775808598,0.1908782897109964,0.0392584688426116
clean_global,turbidity_s2,confirmation,0,background_waterbody,0.7213618290966639,0.838129226410487,0.8799401507097802,0.0182448049027349
clean_global,turbidity_s2,confirmation,1,human_divers,0.6072055137844612,0.7556040700167634,0.7154596483098108,0.0040940374675351
clean_global,turbidity_s2,confirmation,2,aquatic_plants,0.0540873700922786,0.102624073918168,0.0694440900332381,0.0107508163121478
clean_global,turbidity_s2,confirmation,3,wrecks_ruins,0.4972500201016429,0.6642177504434248,0.7134359609098044,0.008919518876206
clean_global,turbidity_s2,confirmation,4,robots_instruments,0.5706287631548537,0.7266246188038178,0.7846501153405697,0.00370460897297
clean_global,turbidity_s2,confirmation,5,reefs_invertebrates,0.5347541179719585,0.6968596620266295,0.6806464650907221,0.0250442819359224
clean_global,turbidity_s2,confirmation,6,fish_vertebrates,0.5906365751243617,0.74264176287809,0.7071244003603291,0.0164899245430503
clean_global,turbidity_s2,confirmation,7,seafloor_rocks,0.1425597362428197,0.2495444775808598,0.1908782897109964,0.0195660808545906
pooled,turbidity_s2,confirmation,0,background_waterbody,0.7213618290966639,0.838129226410487,0.8799401507097802,0.0227454206334812
pooled,turbidity_s2,confirmation,1,human_divers,0.6072055137844612,0.7556040700167634,0.7154596483098108,0.0051442310501033
pooled,turbidity_s2,confirmation,2,aquatic_plants,0.0540873700922786,0.102624073918168,0.0694440900332381,0.0094480191716716
pooled,turbidity_s2,confirmation,3,wrecks_ruins,0.4972500201016429,0.6642177504434248,0.7134359609098044,0.0101259429327425
pooled,turbidity_s2,confirmation,4,robots_instruments,0.5706287631548537,0.7266246188038178,0.7846501153405697,0.0044709902196032
pooled,turbidity_s2,confirmation,5,reefs_invertebrates,0.5347541179719585,0.6968596620266295,0.6806464650907221,0.0249615649719903
pooled,turbidity_s2,confirmation,6,fish_vertebrates,0.5906365751243617,0.74264176287809,0.7071244003603291,0.0199033048034968
pooled,turbidity_s2,confirmation,7,seafloor_rocks,0.1425597362428197,0.2495444775808598,0.1908782897109964,0.0180295456923335
per_degradation,turbidity_s2,confirmation,0,background_waterbody,0.7213618290966639,0.838129226410487,0.8799401507097802,0.0192173970237828
per_degradation,turbidity_s2,confirmation,1,human_divers,0.6072055137844612,0.7556040700167634,0.7154596483098108,0.0043410066448592
per_degradation,turbidity_s2,confirmation,2,aquatic_plants,0.0540873700922786,0.102624073918168,0.0694440900332381,0.0104307798163338
per_degradation,turbidity_s2,confirmation,3,wrecks_ruins,0.4972500201016429,0.6642177504434248,0.7134359609098044,0.009202603936538
per_degradation,turbidity_s2,confirmation,4,robots_instruments,0.5706287631548537,0.7266246188038178,0.7846501153405697,0.0038779181532952
per_degradation,turbidity_s2,confirmation,5,reefs_invertebrates,0.5347541179719585,0.6968596620266295,0.6806464650907221,0.0249860618662935
per_degradation,turbidity_s2,confirmation,6,fish_vertebrates,0.5906365751243617,0.74264176287809,0.7071244003603291,0.0172930682948245
per_degradation,turbidity_s2,confirmation,7,seafloor_rocks,0.1425597362428197,0.2495444775808598,0.1908782897109964,0.0191896632156151
raw,turbidity_s3,confirmation,0,background_waterbody,0.7149295710279189,0.8337713491049014,0.8877139724045654,0.0907675866793913
raw,turbidity_s3,confirmation,1,human_divers,0.5673921310601662,0.7239951251718848,0.6625993544093027,0.0027530425545522
raw,turbidity_s3,confirmation,2,aquatic_plants,0.0506938807774395,0.0964960046020818,0.0624142860618677,0.0207737764310625
raw,turbidity_s3,confirmation,3,wrecks_ruins,0.5118999887411194,0.6771611780582815,0.6813851488308306,0.0033413022859928
raw,turbidity_s3,confirmation,4,robots_instruments,0.5295460289378909,0.6924224821211886,0.7347714832084952,0.0007450263205843
raw,turbidity_s3,confirmation,5,reefs_invertebrates,0.5178401693094835,0.6823382063278328,0.6625913266339443,0.0802475622377511
raw,turbidity_s3,confirmation,6,fish_vertebrates,0.5684704426440653,0.724872368886672,0.6699478724494352,0.010659693976602
raw,turbidity_s3,confirmation,7,seafloor_rocks,0.116814543948513,0.2091923759078452,0.1473230966226508,0.0389236328299832
clean_global,turbidity_s3,confirmation,0,background_waterbody,0.7149295710279189,0.8337713491049014,0.8877139724045654,0.0175126233415468
clean_global,turbidity_s3,confirmation,1,human_divers,0.5673921310601662,0.7239951251718848,0.6625993544093027,0.0040135288618248
clean_global,turbidity_s3,confirmation,2,aquatic_plants,0.0506938807774395,0.0964960046020818,0.0624142860618677,0.0099072400736635
clean_global,turbidity_s3,confirmation,3,wrecks_ruins,0.5118999887411194,0.6771611780582815,0.6813851488308306,0.0069129737502199
clean_global,turbidity_s3,confirmation,4,robots_instruments,0.5295460289378909,0.6924224821211886,0.7347714832084952,0.0038964241665254
clean_global,turbidity_s3,confirmation,5,reefs_invertebrates,0.5178401693094835,0.6823382063278328,0.6625913266339443,0.0228952128706535
clean_global,turbidity_s3,confirmation,6,fish_vertebrates,0.5684704426440653,0.724872368886672,0.6699478724494352,0.0153842126090744
clean_global,turbidity_s3,confirmation,7,seafloor_rocks,0.116814543948513,0.2091923759078452,0.1473230966226508,0.0198734923271021
pooled,turbidity_s3,confirmation,0,background_waterbody,0.7149295710279189,0.8337713491049014,0.8877139724045654,0.0224834621413596
pooled,turbidity_s3,confirmation,1,human_divers,0.5673921310601662,0.7239951251718848,0.6625993544093027,0.0049320777847627
pooled,turbidity_s3,confirmation,2,aquatic_plants,0.0506938807774395,0.0964960046020818,0.0624142860618677,0.0082746918237169
pooled,turbidity_s3,confirmation,3,wrecks_ruins,0.5118999887411194,0.6771611780582815,0.6813851488308306,0.0082554030968919
pooled,turbidity_s3,confirmation,4,robots_instruments,0.5295460289378909,0.6924224821211886,0.7347714832084952,0.0047114077415165
pooled,turbidity_s3,confirmation,5,reefs_invertebrates,0.5178401693094835,0.6823382063278328,0.6625913266339443,0.0229289934905106
pooled,turbidity_s3,confirmation,6,fish_vertebrates,0.5684704426440653,0.724872368886672,0.6699478724494352,0.0187491622932972
pooled,turbidity_s3,confirmation,7,seafloor_rocks,0.116814543948513,0.2091923759078452,0.1473230966226508,0.0184808800391931
per_degradation,turbidity_s3,confirmation,0,background_waterbody,0.7149295710279189,0.8337713491049014,0.8877139724045654,0.018250441654135
per_degradation,turbidity_s3,confirmation,1,human_divers,0.5673921310601662,0.7239951251718848,0.6625993544093027,0.0042278457742237
per_degradation,turbidity_s3,confirmation,2,aquatic_plants,0.0506938807774395,0.0964960046020818,0.0624142860618677,0.0094413430713835
per_degradation,turbidity_s3,confirmation,3,wrecks_ruins,0.5118999887411194,0.6771611780582815,0.6813851488308306,0.0072182999495939
per_degradation,turbidity_s3,confirmation,4,robots_instruments,0.5295460289378909,0.6924224821211886,0.7347714832084952,0.0040810528740683
per_degradation,turbidity_s3,confirmation,5,reefs_invertebrates,0.5178401693094835,0.6823382063278328,0.6625913266339443,0.0228270787360176
per_degradation,turbidity_s3,confirmation,6,fish_vertebrates,0.5684704426440653,0.724872368886672,0.6699478724494352,0.0162034724632876
per_degradation,turbidity_s3,confirmation,7,seafloor_rocks,0.116814543948513,0.2091923759078452,0.1473230966226508,0.0195148546161579
raw,lowlight_s1,confirmation,0,background_waterbody,0.7167237216480632,0.8349901764740629,0.8717079373051861,0.084195679689464
raw,lowlight_s1,confirmation,1,human_divers,0.625236646979372,0.769409978714697,0.7644707042208729,0.0015776204699835
raw,lowlight_s1,confirmation,2,aquatic_plants,0.0621753168434265,0.1170716657739689,0.0810676566706881,0.0203875074112061
raw,lowlight_s1,confirmation,3,wrecks_ruins,0.4476019505991839,0.6184047353817324,0.7346996644729465,0.007212823248024
raw,lowlight_s1,confirmation,4,robots_instruments,0.5186058822893896,0.6830025990779913,0.7890664810989408,0.0010841911525617
raw,lowlight_s1,confirmation,5,reefs_invertebrates,0.5358945728661543,0.6978272888432882,0.6823294934284485,0.0768432812932226
raw,lowlight_s1,confirmation,6,fish_vertebrates,0.5858722828459928,0.7388643955547183,0.7109406539338873,0.0108240432730802
raw,lowlight_s1,confirmation,7,seafloor_rocks,0.1434122337314887,0.2508495702612304,0.1915024941025096,0.0390731163040232
clean_global,lowlight_s1,confirmation,0,background_waterbody,0.7167237216480632,0.8349901764740629,0.8717079373051861,0.0267874539265338
clean_global,lowlight_s1,confirmation,1,human_divers,0.625236646979372,0.769409978714697,0.7644707042208729,0.0044477028316374
clean_global,lowlight_s1,confirmation,2,aquatic_plants,0.0621753168434265,0.1170716657739689,0.0810676566706881,0.0107211737593105
clean_global,lowlight_s1,confirmation,3,wrecks_ruins,0.4476019505991839,0.6184047353817324,0.7346996644729465,0.0118566697892879
clean_global,lowlight_s1,confirmation,4,robots_instruments,0.5186058822893896,0.6830025990779913,0.7890664810989408,0.0040381216372872
clean_global,lowlight_s1,confirmation,5,reefs_invertebrates,0.5358945728661543,0.6978272888432882,0.6823294934284485,0.026720583179864
clean_global,lowlight_s1,confirmation,6,fish_vertebrates,0.5858722828459928,0.7388643955547183,0.7109406539338873,0.0169497877631275
clean_global,lowlight_s1,confirmation,7,seafloor_rocks,0.1434122337314887,0.2508495702612304,0.1915024941025096,0.0223864568783151
pooled,lowlight_s1,confirmation,0,background_waterbody,0.7167237216480632,0.8349901764740629,0.8717079373051861,0.031017473397995
pooled,lowlight_s1,confirmation,1,human_divers,0.625236646979372,0.769409978714697,0.7644707042208729,0.0055326831978433
pooled,lowlight_s1,confirmation,2,aquatic_plants,0.0621753168434265,0.1170716657739689,0.0810676566706881,0.0096673520557448
pooled,lowlight_s1,confirmation,3,wrecks_ruins,0.4476019505991839,0.6184047353817324,0.7346996644729465,0.0131029729313201
pooled,lowlight_s1,confirmation,4,robots_instruments,0.5186058822893896,0.6830025990779913,0.7890664810989408,0.0048048205903172
pooled,lowlight_s1,confirmation,5,reefs_invertebrates,0.5358945728661543,0.6978272888432882,0.6823294934284485,0.0269288660897147
pooled,lowlight_s1,confirmation,6,fish_vertebrates,0.5858722828459928,0.7388643955547183,0.7109406539338873,0.0203131162799377
pooled,lowlight_s1,confirmation,7,seafloor_rocks,0.1434122337314887,0.2508495702612304,0.1915024941025096,0.0211461820536688
per_degradation,lowlight_s1,confirmation,0,background_waterbody,0.7167237216480632,0.8349901764740629,0.8717079373051861,0.0288154419058602
per_degradation,lowlight_s1,confirmation,1,human_divers,0.625236646979372,0.769409978714697,0.7644707042208729,0.005056046334897
per_degradation,lowlight_s1,confirmation,2,aquatic_plants,0.0621753168434265,0.1170716657739689,0.0810676566706881,0.0101160479156734
per_degradation,lowlight_s1,confirmation,3,wrecks_ruins,0.4476019505991839,0.6184047353817324,0.7346996644729465,0.0125558758758054
per_degradation,lowlight_s1,confirmation,4,robots_instruments,0.5186058822893896,0.6830025990779913,0.7890664810989408,0.0044591203790163
per_degradation,lowlight_s1,confirmation,5,reefs_invertebrates,0.5358945728661543,0.6978272888432882,0.6823294934284485,0.026805721334225
per_degradation,lowlight_s1,confirmation,6,fish_vertebrates,0.5858722828459928,0.7388643955547183,0.7109406539338873,0.0188658120317223
per_degradation,lowlight_s1,confirmation,7,seafloor_rocks,0.1434122337314887,0.2508495702612304,0.1915024941025096,0.0216765589000519
raw,lowlight_s2,confirmation,0,background_waterbody,0.7085515564328023,0.8294178232609509,0.8771540752105799,0.0909488749587806
raw,lowlight_s2,confirmation,1,human_divers,0.4682734576070547,0.6378559187063585,0.6398015069840556,0.0039743068764768
raw,lowlight_s2,confirmation,2,aquatic_plants,0.0543287202135494,0.1030584089610029,0.0693877139250767,0.0204286758197713
raw,lowlight_s2,confirmation,3,wrecks_ruins,0.444172848178846,0.6151242197067532,0.7348872663601784,0.0074473886466089
raw,lowlight_s2,confirmation,4,robots_instruments,0.502006389604991,0.6684477417396506,0.8205180188818814,0.0018781308615396
raw,lowlight_s2,confirmation,5,reefs_invertebrates,0.5153801538530131,0.6801991599831962,0.64628278351397,0.08168139876863
raw,lowlight_s2,confirmation,6,fish_vertebrates,0.5549571970248645,0.7137909623321811,0.6789752349896152,0.0116632305390603
raw,lowlight_s2,confirmation,7,seafloor_rocks,0.1350506286163128,0.237964061181917,0.1843246607537048,0.038558035881593
clean_global,lowlight_s2,confirmation,0,background_waterbody,0.7085515564328023,0.8294178232609509,0.8771540752105799,0.0247438738168932
clean_global,lowlight_s2,confirmation,1,human_divers,0.4682734576070547,0.6378559187063585,0.6398015069840556,0.0032244470849194
clean_global,lowlight_s2,confirmation,2,aquatic_plants,0.0543287202135494,0.1030584089610029,0.0693877139250767,0.0086009358881038
clean_global,lowlight_s2,confirmation,3,wrecks_ruins,0.444172848178846,0.6151242197067532,0.7348872663601784,0.0137560553791566
clean_global,lowlight_s2,confirmation,4,robots_instruments,0.502006389604991,0.6684477417396506,0.8205180188818814,0.0056678204085717
clean_global,lowlight_s2,confirmation,5,reefs_invertebrates,0.5153801538530131,0.6801991599831962,0.64628278351397,0.0361710773721928
clean_global,lowlight_s2,confirmation,6,fish_vertebrates,0.5549571970248645,0.7137909623321811,0.6789752349896152,0.0186198424114545
clean_global,lowlight_s2,confirmation,7,seafloor_rocks,0.1350506286163128,0.237964061181917,0.1843246607537048,0.0202168837143246
pooled,lowlight_s2,confirmation,0,background_waterbody,0.7085515564328023,0.8294178232609509,0.8771540752105799,0.0282421758555706
pooled,lowlight_s2,confirmation,1,human_divers,0.4682734576070547,0.6378559187063585,0.6398015069840556,0.0041882109222043
pooled,lowlight_s2,confirmation,2,aquatic_plants,0.0543287202135494,0.1030584089610029,0.0693877139250767,0.0072604830069603
pooled,lowlight_s2,confirmation,3,wrecks_ruins,0.444172848178846,0.6151242197067532,0.7348872663601784,0.0151308290393352
pooled,lowlight_s2,confirmation,4,robots_instruments,0.502006389604991,0.6684477417396506,0.8205180188818814,0.0065825179688511
pooled,lowlight_s2,confirmation,5,reefs_invertebrates,0.5153801538530131,0.6801991599831962,0.64628278351397,0.0369242408125131
pooled,lowlight_s2,confirmation,6,fish_vertebrates,0.5549571970248645,0.7137909623321811,0.6789752349896152,0.0222922924672468
pooled,lowlight_s2,confirmation,7,seafloor_rocks,0.1350506286163128,0.237964061181917,0.1843246607537048,0.0194129686635673
per_degradation,lowlight_s2,confirmation,0,background_waterbody,0.7085515564328023,0.8294178232609509,0.8771540752105799,0.0265584703650447
per_degradation,lowlight_s2,confirmation,1,human_divers,0.4682734576070547,0.6378559187063585,0.6398015069840556,0.0037553831903561
per_degradation,lowlight_s2,confirmation,2,aquatic_plants,0.0543287202135494,0.1030584089610029,0.0693877139250767,0.0078123585043284
per_degradation,lowlight_s2,confirmation,3,wrecks_ruins,0.444172848178846,0.6151242197067532,0.7348872663601784,0.0145296937397106
per_degradation,lowlight_s2,confirmation,4,robots_instruments,0.502006389604991,0.6684477417396506,0.8205180188818814,0.0061723666303684
per_degradation,lowlight_s2,confirmation,5,reefs_invertebrates,0.5153801538530131,0.6801991599831962,0.64628278351397,0.0364768675727719
per_degradation,lowlight_s2,confirmation,6,fish_vertebrates,0.5549571970248645,0.7137909623321811,0.6789752349896152,0.0207240910981855
per_degradation,lowlight_s2,confirmation,7,seafloor_rocks,0.1350506286163128,0.237964061181917,0.1843246607537048,0.0197173503149352
raw,lowlight_s3,confirmation,0,background_waterbody,0.6429161501281587,0.782652419696534,0.8533466200223272,0.1326093032824037
raw,lowlight_s3,confirmation,1,human_divers,0.0807080673419203,0.1493614599184546,0.1825531499237876,0.0182628855426528
raw,lowlight_s3,confirmation,2,aquatic_plants,0.0446355328059221,0.0854566619728696,0.0577665210184967,0.0220901687133044
raw,lowlight_s3,confirmation,3,wrecks_ruins,0.1721035566665841,0.2936661281978187,0.4498240423678377,0.019411423900478
raw,lowlight_s3,confirmation,4,robots_instruments,0.0745295767423662,0.1387203821198041,0.2484068755034164,0.0080081631409846
raw,lowlight_s3,confirmation,5,reefs_invertebrates,0.4300452843236044,0.6014428900089148,0.527498445676428,0.1016978183741683
raw,lowlight_s3,confirmation,6,fish_vertebrates,0.4209436065430013,0.5924846061514158,0.5096543170146843,0.0164445756044283
raw,lowlight_s3,confirmation,7,seafloor_rocks,0.0988313452913278,0.1798844667379327,0.135757473580562,0.0419314286204575
clean_global,lowlight_s3,confirmation,0,background_waterbody,0.6429161501281587,0.782652419696534,0.8533466200223272,0.0445133089447876
clean_global,lowlight_s3,confirmation,1,human_divers,0.0807080673419203,0.1493614599184546,0.1825531499237876,0.010054962469799
clean_global,lowlight_s3,confirmation,2,aquatic_plants,0.0446355328059221,0.0854566619728696,0.0577665210184967,0.0133012278861763
clean_global,lowlight_s3,confirmation,3,wrecks_ruins,0.1721035566665841,0.2936661281978187,0.4498240423678377,0.0274801320570129
clean_global,lowlight_s3,confirmation,4,robots_instruments,0.0745295767423662,0.1387203821198041,0.2484068755034164,0.0163495950826984
clean_global,lowlight_s3,confirmation,5,reefs_invertebrates,0.4300452843236044,0.6014428900089148,0.527498445676428,0.0666882885169748
clean_global,lowlight_s3,confirmation,6,fish_vertebrates,0.4209436065430013,0.5924846061514158,0.5096543170146843,0.0141998978666466
clean_global,lowlight_s3,confirmation,7,seafloor_rocks,0.0988313452913278,0.1798844667379327,0.135757473580562,0.0281780268312062
pooled,lowlight_s3,confirmation,0,background_waterbody,0.6429161501281587,0.782652419696534,0.8533466200223272,0.0442320979558388
pooled,lowlight_s3,confirmation,1,human_divers,0.0807080673419203,0.1493614599184546,0.1825531499237876,0.0097670949319256
pooled,lowlight_s3,confirmation,2,aquatic_plants,0.0446355328059221,0.0854566619728696,0.0577665210184967,0.0121688701331759
pooled,lowlight_s3,confirmation,3,wrecks_ruins,0.1721035566665841,0.2936661281978187,0.4498240423678377,0.0291516801790973
pooled,lowlight_s3,confirmation,4,robots_instruments,0.0745295767423662,0.1387203821198041,0.2484068755034164,0.0176785539932239
pooled,lowlight_s3,confirmation,5,reefs_invertebrates,0.4300452843236044,0.6014428900089148,0.527498445676428,0.0669173263232827
pooled,lowlight_s3,confirmation,6,fish_vertebrates,0.4209436065430013,0.5924846061514158,0.5096543170146843,0.0177559138505867
pooled,lowlight_s3,confirmation,7,seafloor_rocks,0.0988313452913278,0.1798844667379327,0.135757473580562,0.0275080031215875
per_degradation,lowlight_s3,confirmation,0,background_waterbody,0.6429161501281587,0.782652419696534,0.8533466200223272,0.0440976139689065
per_degradation,lowlight_s3,confirmation,1,human_divers,0.0807080673419203,0.1493614599184546,0.1825531499237876,0.0093992769817701
per_degradation,lowlight_s3,confirmation,2,aquatic_plants,0.0446355328059221,0.0854566619728696,0.0577665210184967,0.0126414462631929
per_degradation,lowlight_s3,confirmation,3,wrecks_ruins,0.1721035566665841,0.2936661281978187,0.4498240423678377,0.0284281982705278
per_degradation,lowlight_s3,confirmation,4,robots_instruments,0.0745295767423662,0.1387203821198041,0.2484068755034164,0.0171016895494637
per_degradation,lowlight_s3,confirmation,5,reefs_invertebrates,0.4300452843236044,0.6014428900089148,0.527498445676428,0.0667918516954076
per_degradation,lowlight_s3,confirmation,6,fish_vertebrates,0.4209436065430013,0.5924846061514158,0.5096543170146843,0.0162426434688956
per_degradation,lowlight_s3,confirmation,7,seafloor_rocks,0.0988313452913278,0.1798844667379327,0.135757473580562,0.0277656185092086
raw,blur_s1,confirmation,0,background_waterbody,0.7177904526834316,0.8357136361564257,0.878628557582734,0.0901675724757108
raw,blur_s1,confirmation,1,human_divers,0.6502628550384385,0.788071855405474,0.8021986883741428,0.0015229390496548
raw,blur_s1,confirmation,2,aquatic_plants,0.0413555868249701,0.0794264463516459,0.0496198766728126,0.0206888954088811
raw,blur_s1,confirmation,3,wrecks_ruins,0.4597057426259837,0.6298608400333913,0.6906638950464477,0.005563185227467
raw,blur_s1,confirmation,4,robots_instruments,0.6285143243401123,0.7718867619967563,0.8253617748749336,0.0008296028166155
raw,blur_s1,confirmation,5,reefs_invertebrates,0.5353999316806765,0.6974077836445102,0.6728777433332453,0.0785392460378558
raw,blur_s1,confirmation,6,fish_vertebrates,0.57400725195628,0.72935782378749,0.6985573256965738,0.012076876949638
raw,blur_s1,confirmation,7,seafloor_rocks,0.1407711271142759,0.2467999474537441,0.1989329569834224,0.042081948416949
clean_global,blur_s1,confirmation,0,background_waterbody,0.7177904526834316,0.8357136361564257,0.878628557582734,0.0199867993744343
clean_global,blur_s1,confirmation,1,human_divers,0.6502628550384385,0.788071855405474,0.8021986883741428,0.0039774236303831
clean_global,blur_s1,confirmation,2,aquatic_plants,0.0413555868249701,0.0794264463516459,0.0496198766728126,0.0118853514954793
clean_global,blur_s1,confirmation,3,wrecks_ruins,0.4597057426259837,0.6298608400333913,0.6906638950464477,0.0083693923994165
clean_global,blur_s1,confirmation,4,robots_instruments,0.6285143243401123,0.7718867619967563,0.8253617748749336,0.0037415746085381
clean_global,blur_s1,confirmation,5,reefs_invertebrates,0.5353999316806765,0.6974077836445102,0.6728777433332453,0.0309918792556626
clean_global,blur_s1,confirmation,6,fish_vertebrates,0.57400725195628,0.72935782378749,0.6985573256965738,0.0146601239034222
clean_global,blur_s1,confirmation,7,seafloor_rocks,0.1407711271142759,0.2467999474537441,0.1989329569834224,0.0246616041102051
pooled,blur_s1,confirmation,0,background_waterbody,0.7177904526834316,0.8357136361564257,0.878628557582734,0.0223886771595017
pooled,blur_s1,confirmation,1,human_divers,0.6502628550384385,0.788071855405474,0.8021986883741428,0.0049812641781324
pooled,blur_s1,confirmation,2,aquatic_plants,0.0413555868249701,0.0794264463516459,0.0496198766728126,0.0107042603835017
pooled,blur_s1,confirmation,3,wrecks_ruins,0.4597057426259837,0.6298608400333913,0.6906638950464477,0.0094603092526089
pooled,blur_s1,confirmation,4,robots_instruments,0.6285143243401123,0.7718867619967563,0.8253617748749336,0.0045133171978425
pooled,blur_s1,confirmation,5,reefs_invertebrates,0.5353999316806765,0.6974077836445102,0.6728777433332453,0.0303799464845741
pooled,blur_s1,confirmation,6,fish_vertebrates,0.57400725195628,0.72935782378749,0.6985573256965738,0.0179629455167811
pooled,blur_s1,confirmation,7,seafloor_rocks,0.1407711271142759,0.2467999474537441,0.1989329569834224,0.0236539813724334
per_degradation,blur_s1,confirmation,0,background_waterbody,0.7177904526834316,0.8357136361564257,0.878628557582734,0.0385198249786691
per_degradation,blur_s1,confirmation,1,human_divers,0.6502628550384385,0.788071855405474,0.8021986883741428,0.0075193556672736
per_degradation,blur_s1,confirmation,2,aquatic_plants,0.0413555868249701,0.0794264463516459,0.0496198766728126,0.0080835068975765
per_degradation,blur_s1,confirmation,3,wrecks_ruins,0.4597057426259837,0.6298608400333913,0.6906638950464477,0.0123426077093596
per_degradation,blur_s1,confirmation,4,robots_instruments,0.6285143243401123,0.7718867619967563,0.8253617748749336,0.0065534972944181
per_degradation,blur_s1,confirmation,5,reefs_invertebrates,0.5353999316806765,0.6974077836445102,0.6728777433332453,0.0314243061122061
per_degradation,blur_s1,confirmation,6,fish_vertebrates,0.57400725195628,0.72935782378749,0.6985573256965738,0.0255312110837157
per_degradation,blur_s1,confirmation,7,seafloor_rocks,0.1407711271142759,0.2467999474537441,0.1989329569834224,0.0239732326864461
raw,blur_s2,confirmation,0,background_waterbody,0.7009118578887982,0.824160116984289,0.8830226916814753,0.1146111849726238
raw,blur_s2,confirmation,1,human_divers,0.5698654183167575,0.7260054418267001,0.6696106692835578,0.002992803915329
raw,blur_s2,confirmation,2,aquatic_plants,0.0335567769522711,0.0649345593789682,0.039100688322609,0.0216768029960847
