split,condition,degradation_type,severity,boundary_radius,score,region,pixels,error_rate,error_auroc,error_auprc,aurc,oracle_aurc,eaurc,unique_score_count,tie_group_count,largest_tie_group,tied_pixel_fraction,score_dtype,sort_seconds,metric_seconds,risk_at_90_coverage,risk_at_80_coverage,risk_at_70_coverage,top_5_uncertainty_precision,top_5_uncertainty_recall,top_10_uncertainty_precision,top_10_uncertainty_recall,top_20_uncertainty_precision,top_20_uncertainty_recall,peak_process_rss_mb
confirmation,clean,clean,0,3,local_disagreement,full,75350016.0,0.24205551595370597,0.522461913255339,0.26131562199599695,0.2337029878831155,0.031994888791908614,0.20170809909120688,9.0,9.0,73307051.0,1.0,float32,1.5400876998901367,0.0001832999987527728,0.2335903813672712,0.2335903813672712,0.2335903813672712,0.40289306410843373,0.08322328121894654,0.31824172273785245,0.13147469016684865,0.2759160520525618,0.22797750806265288,7184.40234375
confirmation,clean,clean,0,3,local_disagreement,boundary,7003338.0,0.4683101115496639,0.5137274137738858,0.4772732179140294,0.4611438350432605,0.13244433336848155,0.32869950167477896,9.0,9.0,6281458.0,1.0,float32,0.14297859999351203,0.0001433000434190035,0.4609690180058494,0.46079079092783876,0.46079079092783876,0.5469788770850788,0.058399233734275635,0.5343800066688899,0.11410818303876177,0.4983873833002009,0.21284508420265966,7184.40234375
confirmation,clean,clean,0,3,local_disagreement,interior,68346678.0,0.21887169117422212,0.5188634126417629,0.23570223117395844,0.21236010787167747,0.02592061428683719,0.18643949358484027,9.0,9.0,67025593.0,1.0,float32,1.3865617000265047,0.0002280999906361103,0.21229777109170822,0.21229777109170822,0.21229777109170822,0.34377616889458945,0.07853372382468599,0.2780369699931487,0.1270319503804215,0.24516737054242846,0.22402840349189268,7184.40234375
confirmation,color_s1,color_attenuation,1,3,raw_msp,full,75350016.0,0.2434240757161883,0.7583492263966974,0.47811637470365376,0.11308438408649438,0.03237541476728932,0.08070896931920506,7984613.0,6690072.0,618420.0,0.9828196320489169,float32,6.4556886000791565,0.9602974000154063,0.2084578540607858,0.176637741158638,0.1480468775575088,0.5916158217343537,0.12151958498764144,0.5581200907445014,0.22927893172873984,0.5105694397957692,0.41948970363550164,7184.40234375
confirmation,color_s1,color_attenuation,1,3,raw_msp,boundary,7003338.0,0.46814561856074915,0.573996783468454,0.5386135342327267,0.4200751290740799,0.1323404494328445,0.2877346796412354,4163170.0,1582564.0,3607.0,0.6315177134103765,float32,6.4556886000791565,0.4970006999792531,0.4542374629244305,0.44341011635343214,0.43281785809502693,0.6290370023445956,0.06718392280565195,0.5933183309677954,0.12673802271835813,0.5670879894450362,0.2422699813516941,7184.40234375
confirmation,color_s1,color_attenuation,1,3,raw_msp,interior,68346678.0,0.22039733957515828,0.7660338132447833,0.4649612501835937,0.09822069907506602,0.02629896449962709,0.07192173457543893,7694487.0,6165206.0,614813.0,0.977624647682218,float32,6.4556886000791565,0.9561383000109345,0.18378967754227163,0.15212535108006253,0.1260678045280704,0.5857320355575428,0.13288092629127,0.5498663578099184,0.249488662141003,0.49348527243752,0.4478141957878639,7184.40234375
confirmation,color_s1,color_attenuation,1,3,calibrated_msp,full,75350016.0,0.2434240757161883,0.7578155114767274,0.4773714428415197,0.11311363898396647,0.03237541476728932,0.08073822421667715,9538872.0,8629390.0,7028.0,0.9879299030274924,float32,6.382960699964315,1.1798597000306472,0.2084151296413802,0.17690947163531634,0.14831628818285225,0.5939506054543847,0.12199915625377548,0.5585046010225725,0.22943689075450657,0.5094824792349093,0.4185966443804844,7184.40234375
confirmation,color_s1,color_attenuation,1,3,calibrated_msp,boundary,7003338.0,0.46814561856074915,0.5750133879610002,0.5410993315171001,0.41974070703334526,0.1323404494328445,0.28740025760050075,4517883.0,1544989.0,64.0,0.5755032814352242,float32,6.382960699964315,0.5288309999741614,0.4530840448325838,0.44232099296924626,0.4316904366223701,0.6314615597700526,0.06744287621904836,0.6036990921474611,0.12895544476240034,0.5714444822042054,0.24413115182112266,7184.40234375
confirmation,color_s1,color_attenuation,1,3,calibrated_msp,interior,68346678.0,0.22039733957515828,0.7654467435343474,0.46351338162813205,0.0982309913863119,0.02629896449962709,0.07193202688668482,9337896.0,8306619.0,7028.0,0.9849110881438891,float32,6.382960699964315,1.145526900072582,0.18392885206481985,0.15260952603347971,0.12631907949684393,0.5868169163447297,0.13312704560038335,0.5486137940946281,0.2489203414188209,0.491548601921849,0.4460567602615766,7184.40234375
confirmation,color_s1,color_attenuation,1,3,entropy,full,75350016.0,0.2434240757161883,0.7349629407766419,0.4342023736357556,0.119193195124939,0.03237541476728932,0.08681778035764968,29438623.0,15772118.0,133.0,0.8186263822425731,float32,6.099194300011732,3.960449400008656,0.21597031276922965,0.18930772709023802,0.16470515543725728,0.5207611092870313,0.10696582402537388,0.490507978630928,0.20150348860386494,0.45988945988335506,0.37785045127011174,7184.40234375
confirmation,color_s1,color_attenuation,1,3,entropy,boundary,7003338.0,0.46814561856074915,0.5546424309626756,0.5226399179710708,0.4305807280010927,0.1323404494328445,0.2982402785682482,5196420.0,1186969.0,64.0,0.4274942891518302,float32,6.099194300011732,0.6060756000224501,0.45679195875618056,0.4489642529429267,0.44205488117197983,0.5966810122027489,0.06372816052793555,0.5703284840824929,0.12182718887965244,0.5448707331073459,0.23277837796950024,7184.40234375
confirmation,color_s1,color_attenuation,1,3,entropy,interior,68346678.0,0.22039733957515828,0.7429500518920288,0.4158717499632332,0.10356592806110786,0.02629896449962709,0.07726696356148077,28814107.0,14865435.0,131.0,0.7959129483952387,float32,6.099194300011732,3.762207599938847,0.19224039025483983,0.1656001462982574,0.142136032318427,0.5020791061102017,0.11390317182824146,0.473809944633253,0.21497989014362776,0.4395861169359897,0.39890329951057174,7184.40234375
confirmation,color_s1,color_attenuation,1,3,probability_margin,full,75350016.0,0.2434240757161883,0.7569739074855487,0.46691788296105424,0.11336818332950009,0.03237541476728932,0.08099276856221077,15943074.0,14013701.0,5369.0,0.9743945243488734,float32,6.546268200036138,1.9891077000647783,0.20957085487139782,0.1773759114816382,0.14835390185015662,0.5673015083473103,0.11652535534822578,0.5481030617731311,0.22516387882213693,0.507616753120968,0.41706374242122235,7184.40234375
confirmation,color_s1,color_attenuation,1,3,probability_margin,boundary,7003338.0,0.46814561856074915,0.5708613066170882,0.5279276576456885,0.4212565378951133,0.1323404494328445,0.2889160884622688,5038787.0,1277837.0,64.0,0.4629775115809061,float32,6.546268200036138,0.579153300030157,0.4565542943405566,0.4453059977999779,0.43441423957594105,0.5787210102608185,0.061809953205379645,0.572466851530841,0.12228396300595806,0.5595044650124084,0.23903016609009628,7184.40234375
confirmation,color_s1,color_attenuation,1,3,probability_margin,interior,68346678.0,0.22039733957515828,0.7647387135156158,0.4535649853463975,0.09847464380486885,0.02629896449962709,0.07217567930524177,15616007.0,13277846.0,5369.0,0.9657896906123221,float32,6.546268200036138,1.8521238999674097,0.18481666938185454,0.15268731275820355,0.12636053063504496,0.5637143457443724,0.12788592714565725,0.540623443596675,0.24529491166219425,0.491237446667908,0.4457744018051215,7184.40234375
confirmation,color_s1,color_attenuation,1,3,logit_margin,full,75350016.0,0.2434240757161883,0.7539696982819242,0.4612115947671618,0.11451171676380885,0.03237541476728932,0.08213630199651953,29978257.0,17657797.0,233.0,0.8364902802409491,float32,6.469674799940549,3.710611400078051,0.21050920491411657,0.17890974243817764,0.1501609005226883,0.5579674696834852,0.11460811706112002,0.5396578970162628,0.22169455674282412,0.501481419646604,0.41202288211846816,7184.40234375
