method,fit_scope,condition,degradation_type,severity,split,temperature,miou,pixel_accuracy,mean_accuracy,mean_dice,nll,brier_score,ece,error_auroc,aurc,mean_confidence,mean_correct_confidence,mean_wrong_confidence
pooled,pooled,lowlight_s1,lowlight,1,confirmation,2.5244115136249192,0.513027747032873,0.7893525065741194,0.6033762928142006,0.6362495554304864,0.655529841725581,0.3167522184795389,0.03872832973056435,0.7629144492777512,0.0944532198400027,0.7533422708511353,0.789693295955658,0.6171252131462097
per_degradation,per_degradation,lowlight_s1,lowlight,1,confirmation,2.494115978399722,0.513027747032873,0.7893525065741194,0.6033762928142006,0.6362495554304864,0.6545498365421714,0.31639538497659375,0.03586279173509298,0.7630415667371253,0.09441200991278864,0.7569841146469116,0.793373167514801,0.6206246614456177
raw,none,lowlight_s2,lowlight,2,confirmation,1.0,0.49326229741403055,0.783852534284797,0.5853894315194437,0.6177991169860538,1.0064994063836694,0.3512828274378701,0.12797455060449886,0.7587582827371998,0.09917799724695742,0.9118267297744751,0.9380147457122803,0.8168569803237915
clean_global,clean_global,lowlight_s2,lowlight,2,confirmation,2.374134304573457,0.49326229741403055,0.783852534284797,0.5853894315194437,0.6177991169860538,0.670400320070934,0.3235037794940548,0.020728988652115376,0.7581754796728175,0.0994489300022165,0.7721819877624512,0.8084375858306885,0.640701949596405
pooled,pooled,lowlight_s2,lowlight,2,confirmation,2.5244115136249192,0.49326229741403055,0.783852534284797,0.5853894315194437,0.6177991169860538,0.6728305762735339,0.3245906767624309,0.03363104449743394,0.7575715264802056,0.09964363225175801,0.7541158199310303,0.790274441242218,0.6229878664016724
per_degradation,per_degradation,lowlight_s2,lowlight,2,confirmation,2.494115978399722,0.49326229741403055,0.783852534284797,0.5853894315194437,0.6177991169860538,0.6720628278051726,0.32430243372891254,0.03089477830461706,0.75769934191324,0.09960261967532462,0.7577767372131348,0.7939695119857788,0.6265246272087097
raw,none,lowlight_s3,lowlight,3,confirmation,1.0,0.42042491701787854,0.7623673895437527,0.5341118757043913,0.553949715621368,1.1557053513930242,0.38706411406070573,0.14799967316423074,0.7475612107732111,0.1171961610236498,0.9103671312332153,0.9376887083053589,0.8227140307426453
clean_global,clean_global,lowlight_s3,lowlight,3,confirmation,2.374134304573457,0.42042491701787854,0.7623673895437527,0.5341118757043913,0.553949715621368,0.738551044858106,0.3514144729080084,0.014714678273644442,0.7495758049615415,0.11647686416220843,0.7677797675132751,0.8058556318283081,0.6456258893013
pooled,pooled,lowlight_s3,lowlight,3,confirmation,2.5244115136249192,0.42042491701787854,0.7623673895437527,0.5341118757043913,0.553949715621368,0.737745980123614,0.35173270805526435,0.020513299031912787,0.7492790463588652,0.11657821283045366,0.7494077682495117,0.7873812317848206,0.6275824904441833
per_degradation,per_degradation,lowlight_s3,lowlight,3,confirmation,2.494115978399722,0.42042491701787854,0.7623673895437527,0.5341118757043913,0.553949715621368,0.7375944537374086,0.35159706203645663,0.018780747104739287,0.749345391726745,0.11655568848837303,0.7531286478042603,0.7911384105682373,0.6311867237091064
raw,none,blur_s1,blur,1,confirmation,1.0,0.5111240305011417,0.7890577886539533,0.5977215876885181,0.6362665642961223,1.028960361509744,0.3466321700913773,0.13186293627171589,0.7580296522622765,0.09748529813444591,0.9209169149398804,0.9455872178077698,0.8286346793174744
clean_global,clean_global,blur_s1,blur,1,confirmation,2.374134304573457,0.5111240305011417,0.7890577886539533,0.5977215876885181,0.6362665642961223,0.6590400603730462,0.3169194620364281,0.020661125989344914,0.7569570200853725,0.09795278398791545,0.7895789742469788,0.8241305947303772,0.6603339910507202
pooled,pooled,blur_s1,blur,1,confirmation,2.5244115136249192,0.5111240305011417,0.7890577886539533,0.5977215876885181,0.6362665642961223,0.6595838032071553,0.3174481314144645,0.02236619907073346,0.7563046748599817,0.09817543575376658,0.7718449234962463,0.8063276410102844,0.6428577303886414
per_degradation,per_degradation,blur_s1,blur,1,confirmation,2.7438737410488145,0.5111240305011417,0.7890577886539533,0.5977215876885181,0.6362665642961223,0.6663983828815644,0.3197244772005921,0.0446225485415962,0.7552185124071351,0.09853796736723003,0.7454335689544678,0.7795231342315674,0.6179168224334717
